2006.08.29,82.15
2006.08.30,85.62
2006.08.31,86.14
2006.09.01,87.15
2006.09.02,88.74
2006.09.03,88.04
2006.09.04,88.19
2006.09.05,91.62
2006.09.06,90.77
2006.09.07,88.95
2006.09.08,89.96
2006.09.09,88.78
2006.09.10,87.04
2006.09.11,86.75
2006.09.12,84.12
2006.09.13,83.73
2006.09.14,84.3
2006.09.15,79.35
2006.09.16,77.03
2006.09.17,80.19
2006.09.18,80.69
2006.09.19,74.75
2006.09.20,71.92
2006.09.21,70.72
2006.09.22,73.95
2006.09.23,73.1
2006.09.24,68.11
2006.09.25,67.5
2006.09.26,73.18
2006.09.27,75.48
2006.09.28,79.54
2006.09.29,79.57
2006.09.30,81.24
2006.10.01,84.82
2006.10.02,85.17
2006.10.03,82.5
2006.10.04,81.42
2006.10.05,78.19
2006.10.06,75.17
2006.10.07,76.96
2006.10.08,81.39
2006.10.09,81.84
2006.10.10,83.37
2006.10.11,87.39
2006.10.12,92.27
2006.10.13,94.48
2006.10.14,94.65
2006.10.15,90.24
2006.10.16,89.73
2006.10.17,91.2
2006.10.18,91.07
2006.10.19,87.46
2006.10.20,89.25
2006.10.21,86.51
2006.10.22,87.92
2006.10.23,88.52
2006.10.24,88.02
2006.10.25,88.11
2006.10.26,88.33
2006.10.27,86.87
2006.10.28,89.97
2006.10.29,92.92
2006.10.30,92.27
2006.10.31,90.95
2006.11.01,90.07
2006.11.02,90.84
2006.11.03,89.7
2006.11.04,86.48
2006.11.05,83.53
2006.11.06,83.58
2006.11.07,82.7
2006.11.08,83.5
2006.11.09,82.93
2006.11.10,83.37
2006.11.11,82.46
2006.11.12,83.05
2006.11.13,82.88
2006.11.14,87.49
2006.11.15,87.82
2006.11.16,87.99
2006.11.17,87.67
2006.11.18,89.08
2006.11.19,85.52
2006.11.20,85.45
2006.11.21,82.7
2006.11.22,79.71
2006.11.23,81.02
2006.11.24,81.36
2006.11.25,82.14
2006.11.26,82.86
2006.11.27,83.04
2006.11.28,81.79
2006.11.29,82.75
2006.11.30,82.8
2006.12.01,82.15
2006.12.02,84.57
2006.12.03,86
2006.12.04,85.83
2006.12.05,85.94
2006.12.06,86.17
2006.12.07,83.49
2006.12.08,85.15
2006.12.09,82.17
2006.12.10,79.65
2006.12.11,79.02
2006.12.12,80.39
2006.12.13,82.19
2006.12.14,83.38
2006.12.15,81.41
2006.12.16,81.05
2006.12.17,84.48
2006.12.18,85.06
2006.12.19,82.14
2006.12.20,75.82
2006.12.21,75.1
2006.12.22,78.68
2006.12.23,80.67
2006.12.24,82.03
2006.12.25,81.94
2006.12.26,86.18
2006.12.27,90.27
2006.12.28,90.59
2006.12.29,87.45
2006.12.30,86.56
2006.12.31,84.19
2007.01.01,84.48
2007.01.02,84.07
2007.01.03,87.49
2007.01.04,89.81
2007.01.05,90.25
2007.01.06,90.49
2007.01.07,92.5
2007.01.08,93.03
2007.01.09,92.69
2007.01.10,89.99
2007.01.11,89.35
2007.01.12,88.45
2007.01.13,87.88
2007.01.14,86.32
2007.01.15,85.74
2007.01.16,85.68
2007.01.17,85.3
2007.01.18,86.65
2007.01.19,88.34
2007.01.20,90.76
2007.01.21,90.14
2007.01.22,90.47
2007.01.23,91.85
2007.01.24,93.66
2007.01.25,87.91
2007.01.26,88.25
2007.01.27,84.03
2007.01.28,86.46
2007.01.29,86.3
2007.01.30,85.17
2007.01.31,85.11
2007.02.01,86.61
2007.02.02,85.37
2007.02.03,87.67
2007.02.04,85.97
2007.02.05,85.6
2007.02.06,83.98
2007.02.07,82.92
2007.02.08,83.9
2007.02.09,83.97
2007.02.10,81.29
2007.02.11,80.21
2007.02.12,80.08
2007.02.13,80.71
2007.02.14,81.02
2007.02.15,80.69
2007.02.16,81.86
2007.02.17,82.39
2007.02.18,82.24
2007.02.19,82.35
2007.02.20,83.89
2007.02.21,83.79
2007.02.22,81.74
2007.02.23,81.5
2007.02.24,80.71
2007.02.25,81.56
2007.02.26,81.41
2007.02.27,80.35
2007.02.28,78.56
2007.03.01,80.46
2007.03.02,80.03
2007.03.03,82.73
2007.03.04,84.88
2007.03.05,84.31
2007.03.06,84.75
2007.03.07,86.73
2007.03.08,86.82
2007.03.09,85.25
2007.03.10,85.69
2007.03.11,84.77
2007.03.12,84.67
2007.03.13,84.52
2007.03.14,84.4
2007.03.15,85.38
2007.03.16,88.47
2007.03.17,87.94
2007.03.18,86.82
2007.03.19,88.04
2007.03.20,88.64
2007.03.21,90.88
2007.03.22,90.3
2007.03.23,88.62
2007.03.24,88.09
2007.03.25,88.71
2007.03.26,87.81
2007.03.27,87.71
2007.03.28,86.29
2007.03.29,86.12
2007.03.30,85.81
2007.03.31,85.84
2007.04.01,86.61
2007.04.02,86.4
2007.04.03,86.35
2007.04.04,86.85
2007.04.05,88.62
2007.04.06,87.76
2007.04.07,87.73
2007.04.08,89.9
2007.04.09,90.45
2007.04.10,90.22
2007.04.11,87
2007.04.12,84.03
2007.04.13,83.9
2007.04.14,82.28
2007.04.15,79.63
2007.04.16,79.31
2007.04.17,80.94
2007.04.18,82.99
2007.04.19,83.84
2007.04.20,85.82
2007.04.21,84.92
2007.04.22,79.66
2007.04.23,78.61
2007.04.24,75.18
2007.04.25,74.45
2007.04.26,73.83
2007.04.27,73.73
2007.04.28,77.82
2007.04.29,85.45
2007.04.30,86.61
2007.05.01,88.54
2007.05.02,89.91
2007.05.03,90.57
2007.05.04,90.9
2007.05.05,88.45
2007.05.06,82.57
2007.05.07,81.59
2007.05.08,77.1
2007.05.09,71.79
2007.05.10,72.59
2007.05.11,71.02
2007.05.12,71.48
2007.05.13,73.03
2007.05.14,73.49
2007.05.15,76.21
2007.05.16,80.14
2007.05.17,79.08
2007.05.18,78.14
2007.05.19,76.6
2007.05.20,71.49
2007.05.21,70.95
2007.05.22,71.03
2007.05.23,71.7
2007.05.24,72.22
2007.05.25,71.83
2007.05.26,73.01
2007.05.27,79.31
2007.05.28,80.06
2007.05.29,80.52
2007.05.30,79.35
2007.05.31,78.58
2007.06.01,78.83
2007.06.02,79.05
2007.06.03,77.02
2007.06.04,76.69
2007.06.05,76.24
2007.06.06,71.93
2007.06.07,72
2007.06.08,72.1
2007.06.09,73.54
2007.06.10,73.94
2007.06.11,73.65
2007.06.12,72.31
2007.06.13,78.56
2007.06.14,78.08
2007.06.15,79.13
2007.06.16,77.6
2007.06.17,73.92
2007.06.18,74.23
2007.06.19,76.85
2007.06.20,77.54
2007.06.21,78.05
2007.06.22,77.55
2007.06.23,75.43
2007.06.24,76.74
2007.06.25,76.55
2007.06.26,74.08
2007.06.27,70.18
2007.06.28,67.41
2007.06.29,64.4
2007.06.30,64.77
2007.07.01,66.87
2007.07.02,67.04
2007.07.03,69.05
2007.07.04,70.42
2007.07.05,72.58
2007.07.06,75.48
2007.07.07,75.8
2007.07.08,76.15
2007.07.09,75.64
2007.07.10,74.14
2007.07.11,73.49
2007.07.12,71.71
2007.07.13,69.07
2007.07.14,67.83
2007.07.15,65.51
2007.07.16,65.41
2007.07.17,65.35
2007.07.18,66.23
2007.07.19,64.92
2007.07.20,65.67
2007.07.21,67.5
2007.07.22,68.05
2007.07.23,68.21
2007.07.24,68.64
2007.07.25,65.01
2007.07.26,66.31
2007.07.27,66.07
2007.07.28,66.7
2007.07.29,70.36
2007.07.30,70.66
2007.07.31,70.2
2007.08.01,73.35
2007.08.02,74.31
2007.08.03,74.29
2007.08.04,73.84
2007.08.05,68.36
2007.08.06,68.13
2007.08.07,68.92
2007.08.08,69.02
2007.08.09,70.07
2007.08.10,71.44
2007.08.11,73.13
2007.08.12,76.53
2007.08.13,76.41
2007.08.14,76.79
2007.08.15,75.51
2007.08.16,76.41
2007.08.17,73.49
2007.08.18,70.83
2007.08.19,68.91
2007.08.20,68.87
2007.08.21,65.97
2007.08.22,64.92
2007.08.23,62.25
2007.08.24,64.31
2007.08.25,64.17
2007.08.26,63.57
2007.08.27,63.42
2007.08.28,64.22
2007.08.29,63.53
2007.08.30,61.67
2007.08.31,62.71
2007.09.01,60.62
2007.09.02,62.04
2007.09.03,61.73
2007.09.04,61.38
2007.09.05,62.84
2007.09.06,61.95
2007.09.07,60.89
2007.09.08,64.58
2007.09.09,67.77
2007.09.10,68.37
2007.09.11,68.96
2007.09.12,70.15
2007.09.13,72.93
2007.09.14,75.46
2007.09.15,75.36
2007.09.16,75.88
2007.09.17,75.97
2007.09.18,78.47
2007.09.19,76.39
2007.09.20,76.15
2007.09.21,75.13
2007.09.22,72.7
2007.09.23,70.74
2007.09.24,71.54
2007.09.25,70.08
2007.09.26,72.36
2007.09.27,73.73
2007.09.28,71.42
2007.09.29,68.5
2007.09.30,64.96
2007.10.01,63.39
2007.10.02,64.26
2007.10.03,61.77
2007.10.04,57.04
2007.10.05,54.67
2007.10.06,57.89
2007.10.07,63.41
2007.10.08,64.16
2007.10.09,62.62
2007.10.10,63.1
2007.10.11,65.86
2007.10.12,67.23
2007.10.13,67.09
2007.10.14,64.16
2007.10.15,64.59
2007.10.16,64.4
2007.10.17,63.63
2007.10.18,65.04
2007.10.19,67.6
2007.10.20,68.1
2007.10.21,65.95
2007.10.22,65.72
2007.10.23,67.29
2007.10.24,67.99
2007.10.25,66.71
